,file,hr_quote,hr_text,en_text,sentiment,verb_cue,speaker,ids
603,hr124.txt,"Izići ću pred oba doma parlamenta s... priopćenjem o obnovi zemlje nakon poplava, integraciji u EU i reformi pravosuđa za koju ću preuzeti odgovornost","Izići ću pred oba doma parlamenta s... priopćenjem o obnovi zemlje nakon poplava, integraciji u EU i reformi pravosuđa za koju ću preuzeti odgovornost"".","I will go in front of the chambers of parliament with a ... statement on rebuilding the country after the floods, EU integration and justice reform for which I will take responsibility.""",Positive,,,124
604,hr124.txt,"Trenutačno je prvi i glavni prioritet Rumunjske pripremiti se za članstvo [u EU], posebice kada je u pitanju provedba potrebnih reformi u pravosuđu i borba protiv korupcije","""Trenutačno je prvi i glavni prioritet Rumunjske pripremiti se za članstvo [u EU], posebice kada je u pitanju provedba potrebnih reformi u pravosuđu i borba protiv korupcije"", izjavio je Rehn.","""For the moment, the first and foremost priority for Romania is to prepare for the [EU] membership, especially as regards the implementation of the necessary reforms of the judiciary and the fight against corruption,"" Rehn was quoted as saying.",Neutral,,,124
605,hr124.txt,"Svaki dan, svaki sat moraju biti posvećeni naporima u smjeru integracije","Tariceanu je u utorak u izjavi novinarima ponovio Rehnove riječi. ""Svaki dan, svaki sat moraju biti posvećeni naporima u smjeru integracije"", kazao je.","In comments to reporters Tuesday, Tariceanu echoed Rehn's remarks.""Each day, each hour must be dedicated to integration efforts"", he said.",Neutral,,,124
600,hr124.txt,Kada bi danas podnio ostavku to bi bio znak slabosti,"""Kada bi danas podnio ostavku to bi bio znak slabosti"".","""It would be a sign of weakness if I were to resign today.""",Negative,,,124
606,hr124.txt,"Svi u Brusselsu su se pitali bi li odluka o izvanrednim izborima, sa svim proceduralnim koracima koji bi uslijedili, tu mislim na izbornu kampanju, omogućila administraciji rad tempom potrebnim za ispunjenje obećanja vezanih za priključenje EU","""Svi u Brusselsu su se pitali bi li odluka o izvanrednim izborima, sa svim proceduralnim koracima koji bi uslijedili, tu mislim na izbornu kampanju, omogućila administraciji rad tempom potrebnim za ispunjenje obećanja vezanih za priključenje EU"", izjavio Tariceanu rumunjskoj tiskovnoj agenciji Rompres.","""Everybody in Brussels wondered whether or not the early election decision, with the entire procession of actions to follow, and I mean the electoral campaign, would allow the administration to work at the pace necessary to meet the EU accession pledges,"" he told the Romanian news agency Rompres.",Neutral,,,124
607,hr124.txt,Imamo obvezu boriti se do posljednjeg trenutka za prijam u EU i nadvladati krizu izazvanu poplavama,"""Imamo obvezu boriti se do posljednjeg trenutka za prijam u EU i nadvladati krizu izazvanu poplavama"", izjavio je čelnik oporbene Socijaldemokratske stranke, bivši ministar vanjskih poslova Mircea Geoana, a prenosi Reuters.","""We have the obligation to fight until the last moment for admission to the EU and to get over the floods crisis,"" Reuters quoted the head of the opposition Social Democratic Party, former Foreign Minister Mircea Geoana, as saying.",Neutral,,,124
234,hr125.txt,"Napad na policijsku postaju u selu Vratnica predstavlja provokaciju jedne ekstremističke skupine, koja je vjerojatno dio neke od malobrojnih ekstremističkih skupina koje djeluju u regiji i u Makedoniji","""Napad na policijsku postaju u selu Vratnica predstavlja provokaciju jedne ekstremističke skupine, koja je vjerojatno dio neke od malobrojnih ekstremističkih skupina koje djeluju u regiji i u Makedoniji"", izjavio je premijer Vlado Bučkovski.","""The attack on the Vratnica police station is provocation of an extremist group, which is probably a part of a few extremist groups operating in the region and Macedonia,"" said Prime Minister Vlado Buckovski.",Negative,,,125
334,hr126.txt,"Za razliku od bušenja i istraživanja konvencionalnog prirodnog plina, istraživanje plina iz škriljevca predstavlja jedinstven tehnološki postupak, što znači da je bušenje u fazi proizvodnje plina iz škriljevca potpuno jednako bušenju u fazi potrage i istraživanja","""Za razliku od bušenja i istraživanja konvencionalnog prirodnog plina, istraživanje plina iz škriljevca predstavlja jedinstven tehnološki postupak, što znači da je bušenje u fazi proizvodnje plina iz škriljevca potpuno jednako bušenju u fazi potrage i istraživanja"", izjavio je za SETimes Georgi Bozhinov, zastupnik BSP-a i član parlamentarnog Odbora za zaštitu okoliša.","""Unlike prospecting and exploration of conventional natural gas, shale gas exploration represents a single technological production attempt, which means that drilling for shale gas production is in no way different from the drilling made in the prospecting and exploration phase,"" BSP lawmaker and member of parliament's environment commission Georgi Bozhinov told SETimes.",Neutral,,,126
333,hr126.txt,Stvar je u tome što oni [vlada] pokušavaju jedan problem [energetsku ovisnost Bugarske] riješiti stvaranjem još većeg problema - zagađenjem okoliša,"""Stvar je u tome što oni [vlada] pokušavaju jedan problem [energetsku ovisnost Bugarske] riješiti stvaranjem još većeg problema - zagađenjem okoliša"", rekao je.","""The whole problem is that they [the government] are trying to resolve one issue [Bulgaria's energy dependency] by creating an even greater one -- environmental pollution,"" he said.",Negative,,,126
332,hr126.txt,"U praktičnom smislu, ova će zemlja postati neupotrebljiva","""U praktičnom smislu, ova će zemlja postati neupotrebljiva"", izjavio je za SETimes Petko Kovachev, aktivist iz Stranke zelenih.","""Practically speaking, this land will become unusable,"" Petko Kovachev, an activist with the Greens Party told SETimes.",Negative,,,126
337,hr126.txt,Moramo biti sigurni da,"""Ovaj se eksperiment obavlja s golemom količinom vodene otopine (...) Moramo biti sigurni da, u slučaju istjecanja te vodene otopine, neće doći do ugrožavanja okoliša (...) Upravo zato želimo da se studija utjecaja na okoliš izradi prije faze bušenja i istraživanja.""","""This experiment is made using a huge amount of water solution... We should be sure that in case some of this water solution leaks out, it won't harm the environment... That's why we want an environmental impact assessment for the prospecting and exploration phase.""",Neutral,,,126
338,hr126.txt,"u slučaju istjecanja te vodene otopine,","""Ovaj se eksperiment obavlja s golemom količinom vodene otopine (...) Moramo biti sigurni da, u slučaju istjecanja te vodene otopine, neće doći do ugrožavanja okoliša (...) Upravo zato želimo da se studija utjecaja na okoliš izradi prije faze bušenja i istraživanja.""","""This experiment is made using a huge amount of water solution... We should be sure that in case some of this water solution leaks out, it won't harm the environment... That's why we want an environmental impact assessment for the prospecting and exploration phase.""",Negative,,,126
339,hr126.txt,neće doći do ugrožavanja okoliša (...),"""Ovaj se eksperiment obavlja s golemom količinom vodene otopine (...) Moramo biti sigurni da, u slučaju istjecanja te vodene otopine, neće doći do ugrožavanja okoliša (...) Upravo zato želimo da se studija utjecaja na okoliš izradi prije faze bušenja i istraživanja.""","""This experiment is made using a huge amount of water solution... We should be sure that in case some of this water solution leaks out, it won't harm the environment... That's why we want an environmental impact assessment for the prospecting and exploration phase.""",Neutral,,,126
340,hr126.txt,Upravo zato želimo da se studija utjecaja na okoliš izradi prije faze bušenja i istraživanja.,"""Ovaj se eksperiment obavlja s golemom količinom vodene otopine (...) Moramo biti sigurni da, u slučaju istjecanja te vodene otopine, neće doći do ugrožavanja okoliša (...) Upravo zato želimo da se studija utjecaja na okoliš izradi prije faze bušenja i istraživanja.""","""This experiment is made using a huge amount of water solution... We should be sure that in case some of this water solution leaks out, it won't harm the environment... That's why we want an environmental impact assessment for the prospecting and exploration phase.""",Neutral,,,126
341,hr126.txt,"Tim bi se eksperimentima moglo pristupiti tek nakon što dobijemo rezultate seizmoloških istraživanja, strukture slojeva tla, te sva jamstva koje će te informacije pružiti, nakon što stručnjaci daju svoje mišljenje i nakon što se uvjeri ljude","""Tim bi se eksperimentima moglo pristupiti tek nakon što dobijemo rezultate seizmoloških istraživanja, strukture slojeva tla, te sva jamstva koje će te informacije pružiti, nakon što stručnjaci daju svoje mišljenje i nakon što se uvjeri ljude"", objasnio je.","""And after we have the results of the seismological research, the structure of the earth layers, and all those guarantees that this information will provide, after the experts give their opinion and the people are convinced, then these experiments could go ahead,"" he explained.",Neutral,,,126
342,hr126.txt,"Predlažemo održavanje ozbiljne znanstvene rasprave o toj metodi, specifičnim uvjetima u Bugarskoj, prevenciji koje mora biti i načinima za minimiziranje rizika.","""Predlažemo održavanje ozbiljne znanstvene rasprave o toj metodi, specifičnim uvjetima u Bugarskoj, prevenciji koje mora biti i načinima za minimiziranje rizika.","""We suggest holding a serious scientific discussion about the method, the particular conditions in Bulgaria, prevention we should secure, and ways to minimise the risk.",Positive,,,126
343,hr126.txt,"Tek nakon te rasprave treba izraditi studiju utjecaja na okoliš i, bude li sve u redu, tek tada treba nastaviti s projektom","Tek nakon te rasprave treba izraditi studiju utjecaja na okoliš i, bude li sve u redu, tek tada treba nastaviti s projektom"", rekao je Bozhinov.","And after this discussion, carry out an environmental impact assessment for the drillings. And if everything is alright, then they could go ahead with the project,"" Bozhinov said.",Neutral,,,126
344,hr126.txt,s radošću očekuju suradnju s bugarskim vlastima i uporabu našeg iskustva u istraživanjima i zaštiti okoliša u cilju razvoja ovog projekta,"Na zamolbu da objasne svoje planove u Bugarskoj, Chevron je u e-mail priopćenju za SETimes izjavio kako dužnosnici ""s radošću očekuju suradnju s bugarskim vlastima i uporabu našeg iskustva u istraživanjima i zaštiti okoliša u cilju razvoja ovog projekta"".","Asked to comment on its plans in Bulgaria, Chevron told SETimes in an e-mail statement that officials ""look forward to working with the Bulgarian authorities and bringing our experience in exploration and environmental protection to progress this opportunity"".",Positive,,,126
336,hr126.txt,Ovaj se eksperiment obavlja s golemom količinom vodene otopine (...),"""Ovaj se eksperiment obavlja s golemom količinom vodene otopine (...) Moramo biti sigurni da, u slučaju istjecanja te vodene otopine, neće doći do ugrožavanja okoliša (...) Upravo zato želimo da se studija utjecaja na okoliš izradi prije faze bušenja i istraživanja.""","""This experiment is made using a huge amount of water solution... We should be sure that in case some of this water solution leaks out, it won't harm the environment... That's why we want an environmental impact assessment for the prospecting and exploration phase.""",Neutral,,,126
335,hr126.txt,Ista se kemijska sredstva i abrazivi koriste i u eksperimentalnoj i u proizvodnoj fazi,"""Ista se kemijska sredstva i abrazivi koriste i u eksperimentalnoj i u proizvodnoj fazi"", dodao je.","""The same chemicals and abrasives are used in the experimental phase as the ones used in the production phase,"" he added.",Neutral,,,126
